,no.,time,source,destination,protocol,length,tcp_retransmission,SYN,ACK,Seq,Win,Len,MSS
1270,1271,4 days 02:49:49.584000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1271,1272,4 days 02:49:55.200000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1272,1273,4 days 02:50:00.816000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1273,1274,4 days 02:50:06.432000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1274,1275,4 days 02:50:12.652800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1275,1276,4 days 02:50:18.268800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1276,1277,4 days 02:50:23.884800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1277,1278,4 days 02:50:29.414400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1278,1279,4 days 02:50:35.030400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1279,1280,4 days 02:50:40.819200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1280,1281,4 days 02:50:46.348800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1281,1282,4 days 02:50:51.964800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1282,1283,4 days 02:50:57.494400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1283,1284,4 days 02:53:17.376000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1284,1285,4 days 03:54:34.819200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1285,1286,4 days 03:54:42.249600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1286,1287,4 days 03:54:48.384000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1287,1288,4 days 03:54:54.345600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1288,1289,4 days 03:54:59.875200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1289,1290,4 days 03:55:05.491199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1290,1291,4 days 03:55:11.539200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1291,1292,4 days 03:55:17.155200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1292,1293,4 days 03:55:22.771200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1293,1294,4 days 03:55:28.300800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1294,1295,4 days 03:55:33.916800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1295,1296,4 days 03:55:40.828800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1296,1297,4 days 03:55:46.358399999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1297,1298,4 days 03:55:51.888000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1298,1299,4 days 03:55:57.504000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1299,1300,4 days 03:56:03.033599999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1300,1301,4 days 03:56:08.908800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1301,1302,4 days 03:56:14.352000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1302,1303,4 days 03:56:19.881599999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1303,1304,4 days 03:56:25.411200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1304,1305,4 days 03:56:30.854400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1305,1306,4 days 03:56:36.729599999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1306,1307,4 days 03:56:42.259200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1307,1308,4 days 03:56:47.875200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1308,1309,4 days 03:56:53.404799999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1309,1310,4 days 04:21:29.116800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1310,1311,4 days 04:21:34.819200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1311,1312,4 days 05:10:05.980800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1312,1313,4 days 05:10:11.337600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1313,1314,4 days 05:10:17.126400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1314,1315,4 days 05:10:22.742400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1315,1316,4 days 05:10:28.358400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1316,1317,4 days 05:10:33.974400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1317,1318,4 days 05:10:39.590400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1318,1319,4 days 05:10:45.379200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1319,1320,4 days 05:10:50.908800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1320,1321,4 days 05:10:56.524800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1321,1322,4 days 05:11:02.054400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1322,1323,4 days 05:11:07.670400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1323,1324,4 days 05:11:13.545600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1324,1325,4 days 05:11:19.161600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1325,1326,4 days 05:11:24.777600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1326,1327,4 days 05:11:31.430400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1327,1328,4 days 05:11:36.960000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1328,1329,4 days 05:11:42.748800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1329,1330,4 days 05:11:48.883200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1330,1331,4 days 05:11:54.931200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1331,1332,4 days 05:12:00.633600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1332,1333,4 days 05:12:06.163200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1333,1334,4 days 05:12:12.124800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1334,1335,4 days 05:12:17.740800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1335,1336,4 days 05:12:23.270400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1336,1337,4 days 05:12:28.886400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1337,1338,4 days 05:12:34.416000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1338,1339,4 days 05:12:40.291200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1339,1340,4 days 05:12:45.820800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1340,1341,4 days 05:12:51.436800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1341,1342,4 days 05:12:56.966400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1342,1343,4 days 05:13:02.496000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1343,1344,4 days 05:13:07.420800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1344,1345,4 days 05:15:30.067200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1345,1346,4 days 05:15:35.078400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1346,1347,4 days 05:15:40.608000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1347,1348,4 days 05:15:46.224000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1348,1349,4 days 05:15:52.012800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1349,1350,4 days 05:15:57.628800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1350,1351,4 days 05:16:03.158400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1351,1352,4 days 05:16:07.910400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1352,1353,4 days 05:16:12.316800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1353,1354,4 days 05:16:16.896000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1354,1355,4 days 05:16:21.302400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1355,1356,4 days 05:16:25.795200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1356,1357,4 days 05:16:31.238400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1357,1358,4 days 05:16:36.768000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1358,1359,4 days 05:16:42.384000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1359,1360,4 days 05:19:05.721600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1360,1361,4 days 06:22:10.041600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1361,1362,4 days 06:22:16.435200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1362,1363,4 days 06:22:22.137600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1363,1364,4 days 06:22:27.667200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1364,1365,4 days 06:22:33.283200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1365,1366,4 days 06:22:38.812800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1366,1367,4 days 06:22:45.033600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1367,1368,4 days 06:22:50.649600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1368,1369,4 days 06:22:56.179200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1369,1370,4 days 06:23:01.708800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1370,1371,4 days 06:23:07.324800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1371,1372,4 days 06:23:13.200000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1372,1373,4 days 06:23:18.816000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1373,1374,4 days 06:23:24.345600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1374,1375,4 days 06:23:30.912000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1375,1376,4 days 06:23:36.441600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1376,1377,4 days 06:23:42.230400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1377,1378,4 days 06:23:48.624000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1378,1379,4 days 06:23:54.758400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1379,1380,4 days 06:24:00.460800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1380,1381,4 days 06:24:06.076800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1381,1382,4 days 06:24:12.297600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1382,1383,4 days 06:24:17.913600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1383,1384,4 days 06:24:23.529600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1384,1385,4 days 06:24:29.145600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1385,1386,4 days 06:49:05.721600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1386,1387,4 days 06:49:10.819200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1387,1388,4 days 07:35:53.203200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1388,1389,4 days 07:35:58.732800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1389,1390,4 days 07:36:04.435200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1390,1391,4 days 07:36:11.001600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1391,1392,4 days 07:36:16.963200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1392,1393,4 days 07:36:22.492800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1393,1394,4 days 07:36:28.022400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1394,1395,4 days 07:36:34.156800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1395,1396,4 days 07:36:39.686400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1396,1397,4 days 07:36:45.216000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1397,1398,4 days 07:36:50.745600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1398,1399,4 days 07:36:56.275200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1399,1400,4 days 07:37:02.150400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1400,1401,4 days 07:37:07.680000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1401,1402,4 days 07:37:13.209600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1402,1403,4 days 07:37:18.825600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1403,1404,4 days 07:37:24.355200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1404,1405,4 days 07:37:30.230400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1405,1406,4 days 07:41:17.203200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1406,1407,4 days 07:41:22.905600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1407,1408,4 days 07:41:28.521600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1408,1409,4 days 07:41:34.224000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1409,1410,4 days 07:41:39.753600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1410,1411,4 days 07:41:45.369600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1411,1412,4 days 07:41:50.899200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1412,1413,4 days 07:41:56.774400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1413,1414,4 days 07:42:02.304000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1414,1415,4 days 07:42:07.920000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1415,1416,4 days 07:42:13.449600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1416,1417,4 days 07:42:19.065600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1417,1418,4 days 07:42:25.027200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1418,1419,4 days 07:42:30.556800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1419,1420,4 days 07:42:36.172800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1420,1421,4 days 07:42:41.788800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1421,1422,4 days 07:42:47.318399999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1422,1423,4 days 07:42:52.070400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1423,1424,4 days 07:42:57.427200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1424,1425,4 days 07:43:03.043200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1425,1426,4 days 07:43:08.572800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1426,1427,4 days 07:43:14.102400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1427,1428,4 days 07:43:19.632000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1428,1429,4 days 07:43:25.507200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1429,1430,4 days 07:43:31.123200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1430,1431,4 days 07:43:36.739200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1431,1432,4 days 07:43:42.268800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1432,1433,4 days 07:43:47.884800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1433,1434,4 days 07:43:54.105600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1434,1435,4 days 07:43:59.635200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1435,1436,4 days 07:46:40.771200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1436,1437,4 days 08:47:54.067200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1437,1438,4 days 08:47:59.424000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1438,1439,4 days 08:48:04.003200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1439,1440,4 days 08:48:09.187200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1440,1441,4 days 08:48:13.680000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1441,1442,4 days 08:48:18.172800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1442,1443,4 days 08:48:22.752000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1443,1444,4 days 08:48:27.158400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1444,1445,4 days 08:48:33.552000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1445,1446,4 days 08:48:39.427199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1446,1447,4 days 08:48:45.475200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1447,1448,4 days 08:48:51.091199999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1448,1449,4 days 08:48:56.620800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1449,1450,4 days 08:49:02.841600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1450,1451,4 days 08:49:08.457600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1451,1452,4 days 08:49:13.987200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1452,1453,4 days 08:49:19.603200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1453,1454,4 days 08:51:28.512000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1454,1455,4 days 08:51:34.214399999,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1455,1456,4 days 08:51:39.744000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1456,1457,4 days 08:51:45.532800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1457,1458,4 days 08:51:51.148800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1458,1459,4 days 08:51:56.764800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1459,1460,4 days 08:52:02.294400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1460,1461,4 days 08:52:07.046400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1461,1462,4 days 09:16:47.251200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1462,1463,4 days 09:16:53.472000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1463,1464,4 days 10:03:30.844800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1464,1465,4 days 10:03:37.843200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1465,1466,4 days 10:03:43.804800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1466,1467,4 days 10:03:49.420800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1467,1468,4 days 10:03:55.036800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1468,1469,4 days 10:04:00.652800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1469,1470,4 days 10:04:06.441600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1470,1471,4 days 10:04:12.057600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1471,1472,4 days 10:04:17.587200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1472,1473,4 days 10:04:23.203200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1473,1474,4 days 10:04:28.732800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1474,1475,4 days 10:04:34.608000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1475,1476,4 days 10:04:40.137600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1476,1477,4 days 10:04:45.753600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1477,1478,4 days 10:04:51.369600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1478,1479,4 days 10:04:57.936000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1479,1480,4 days 10:05:03.638400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1480,1481,4 days 10:05:09.427200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1481,1482,4 days 10:08:55.622400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1482,1483,4 days 10:09:00.633600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1483,1484,4 days 10:09:05.212800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,3072,0 ,1460
1484,1485,4 days 10:09:09.705600000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1485,1486,4 days 10:09:14.198400000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1486,1487,4 days 10:09:18.691200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,2048,0 ,1460
1487,1488,4 days 10:09:23.184000000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1488,1489,4 days 10:09:28.627200000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
1489,1490,4 days 10:09:34.156800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,4096,0 ,1460
1490,1491,4 days 10:09:39.772800000,172.16.0.8,64.13.134.52,TCP,58,False,True,False,0 ,1024,0 ,1460
